datetime,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2015-01-21 01:00:00,0.0,8.15,89.47,0.64
2015-01-21 02:00:00,0.0,7.85,92.07,0.57
2015-01-21 03:00:00,0.0,7.61,94.7,0.5
2015-01-21 04:00:00,0.0,7.36,97.51,0.46
2015-01-21 05:00:00,0.0,6.97,100.0,0.46
2015-01-21 06:00:00,20.9,7.47,99.87,0.44
2015-01-21 07:00:00,188.77,11.36,79.29,1.08
2015-01-21 08:00:00,403.38,14.75,60.16,1.35
2015-01-21 09:00:00,571.0,17.12,48.59,1.49
2015-01-21 10:00:00,687.62,18.79,41.74,1.68
2015-01-21 11:00:00,739.75,19.71,38.81,1.93
2015-01-21 12:00:00,685.58,19.94,38.21,2.18
2015-01-21 13:00:00,561.78,19.58,39.3,2.37
2015-01-21 14:00:00,426.33,18.72,42.01,2.35
2015-01-21 15:00:00,258.4,17.47,45.93,2.14
2015-01-21 16:00:00,100.6,15.38,57.25,1.44
2015-01-21 17:00:00,4.12,12.51,70.49,0.77
2015-01-21 18:00:00,0.0,11.16,78.0,0.7
2015-01-21 19:00:00,0.0,10.03,84.82,0.73
2015-01-21 20:00:00,0.0,8.99,91.83,0.78
2015-01-21 21:00:00,0.0,8.19,98.26,0.84
2015-01-21 22:00:00,0.0,7.83,100.0,0.88
2015-01-21 23:00:00,0.0,7.97,100.0,0.98
2015-01-22 00:00:00,0.0,7.85,100.0,1.0
2015-01-22 01:00:00,0.0,7.59,100.0,0.98
2015-01-22 02:00:00,0.0,7.38,100.0,0.89
2015-01-22 03:00:00,0.0,7.24,100.0,0.8
2015-01-22 04:00:00,0.0,6.95,100.0,0.8
2015-01-22 05:00:00,0.0,6.8,100.0,0.82
2015-01-22 06:00:00,21.65,7.88,100.0,1.04
2015-01-22 07:00:00,188.7,10.94,86.08,1.93
2015-01-22 08:00:00,408.95,13.88,65.74,2.5
2015-01-22 09:00:00,603.17,16.54,48.53,2.84
2015-01-22 10:00:00,734.85,18.28,40.57,3.0
2015-01-22 11:00:00,820.5,19.3,36.87,3.13
2015-01-22 12:00:00,785.38,19.57,35.81,3.24
2015-01-22 13:00:00,666.78,19.3,36.02,3.26
2015-01-22 14:00:00,482.9,18.63,37.27,3.03
2015-01-22 15:00:00,289.55,17.58,39.53,2.64
2015-01-22 16:00:00,98.25,15.33,47.82,1.7
2015-01-22 17:00:00,4.07,11.27,65.39,0.85
2015-01-22 18:00:00,0.0,9.88,71.4,0.84
2015-01-22 19:00:00,0.0,9.36,72.98,0.94
2015-01-22 20:00:00,0.0,9.19,72.62,0.95
2015-01-22 21:00:00,0.0,8.96,73.04,0.89
2015-01-22 22:00:00,0.0,8.45,74.94,0.9
2015-01-22 23:00:00,0.0,7.66,78.49,0.95
2015-01-23 00:00:00,0.0,6.9,82.18,0.97
2015-01-23 01:00:00,0.0,6.3,85.24,0.96
2015-01-23 02:00:00,0.0,5.76,88.19,0.98
2015-01-23 03:00:00,0.0,5.31,90.7,0.99
2015-01-23 04:00:00,0.0,4.99,92.63,1.01
2015-01-23 05:00:00,0.0,4.96,92.74,0.99
2015-01-23 06:00:00,20.77,5.94,87.45,0.86
2015-01-23 07:00:00,170.95,9.64,70.86,1.29
2015-01-23 08:00:00,354.05,13.36,55.88,1.8
2015-01-23 09:00:00,522.6,16.01,45.32,2.2
2015-01-23 10:00:00,671.53,17.96,39.15,2.48
2015-01-23 11:00:00,824.78,19.2,35.92,2.69
2015-01-23 12:00:00,815.7,19.66,34.87,2.86
2015-01-23 13:00:00,688.08,19.36,35.72,2.95
2015-01-23 14:00:00,513.15,18.53,38.0,2.79
2015-01-23 15:00:00,327.95,17.36,41.46,2.3
2015-01-23 16:00:00,128.88,15.23,52.11,1.2
2015-01-23 17:00:00,5.35,11.79,67.99,0.4
2015-01-23 18:00:00,0.0,10.85,72.14,0.4
2015-01-23 19:00:00,0.0,10.78,71.34,0.61
2015-01-23 20:00:00,0.0,9.65,75.38,1.17
2015-01-23 21:00:00,0.0,7.79,84.38,1.24
2015-01-23 22:00:00,0.0,6.64,90.31,1.15
2015-01-23 23:00:00,0.0,6.12,92.46,1.0
2015-01-24 00:00:00,0.0,5.83,93.4,0.9
2015-01-24 01:00:00,0.0,5.5,95.39,0.78
2015-01-24 02:00:00,0.0,5.21,97.96,0.81
2015-01-24 03:00:00,0.0,5.2,99.61,0.74
2015-01-24 04:00:00,0.0,5.32,100.0,0.64
2015-01-24 05:00:00,0.0,5.44,100.0,0.7
2015-01-24 06:00:00,25.4,6.16,100.0,0.8
2015-01-24 07:00:00,213.85,9.24,85.72,1.14
2015-01-24 08:00:00,446.85,13.32,64.95,1.11
2015-01-24 09:00:00,627.1,16.09,50.42,1.04
2015-01-24 10:00:00,773.65,17.67,43.69,1.1
2015-01-24 11:00:00,833.67,17.84,42.48,1.27
2015-01-24 12:00:00,735.33,17.19,43.98,1.55
2015-01-24 13:00:00,611.8,15.93,47.63,1.71
2015-01-24 14:00:00,427.77,14.86,51.91,1.48
2015-01-24 15:00:00,264.7,14.11,56.62,1.03
2015-01-24 16:00:00,99.22,12.88,66.47,0.47
2015-01-24 17:00:00,4.57,11.38,72.72,0.16
2015-01-24 18:00:00,0.0,10.89,73.27,0.16
2015-01-24 19:00:00,0.0,10.55,73.79,0.22
2015-01-24 20:00:00,0.0,9.96,76.3,0.28
2015-01-24 21:00:00,0.0,9.16,80.83,0.34
2015-01-24 22:00:00,0.0,7.98,86.77,0.44
2015-01-24 23:00:00,0.0,7.16,92.21,0.59
2015-01-25 00:00:00,0.0,6.61,96.83,0.72
2015-01-25 01:00:00,0.0,6.61,98.13,0.82
2015-01-25 02:00:00,0.0,6.86,97.83,0.76
2015-01-25 03:00:00,0.0,6.94,98.59,0.76
2015-01-25 04:00:00,0.0,7.0,99.61,0.73
2015-01-25 05:00:00,0.0,7.05,100.0,0.75
2015-01-25 06:00:00,21.25,7.68,98.46,0.77
2015-01-25 07:00:00,163.25,10.91,80.27,1.25
2015-01-25 08:00:00,332.4,13.75,63.39,1.19
2015-01-25 09:00:00,502.55,15.0,54.99,0.96
2015-01-25 10:00:00,541.33,15.92,49.52,0.88
2015-01-25 11:00:00,551.62,16.45,45.99,0.84
2015-01-25 12:00:00,501.02,16.5,44.49,0.86
2015-01-25 13:00:00,363.02,16.22,44.43,0.91
2015-01-25 14:00:00,276.23,15.99,44.75,1.1
2015-01-25 15:00:00,177.43,15.6,46.16,1.33
2015-01-25 16:00:00,63.45,13.76,58.34,1.04
2015-01-25 17:00:00,4.2,11.25,68.67,0.88
2015-01-25 18:00:00,0.0,10.4,73.86,0.94
2015-01-25 19:00:00,0.0,9.84,79.1,0.94
2015-01-25 20:00:00,0.0,9.32,85.12,0.91
2015-01-25 21:00:00,0.0,8.97,89.89,0.96
2015-01-25 22:00:00,0.0,8.54,93.72,1.11
2015-01-25 23:00:00,0.0,7.98,96.45,1.14
2015-01-26 00:00:00,0.0,7.56,97.05,1.33
2015-01-26 01:00:00,0.0,7.35,95.98,1.42
2015-01-26 02:00:00,0.0,7.16,94.49,1.36
2015-01-26 03:00:00,0.0,6.71,94.41,1.12
2015-01-26 04:00:00,0.0,6.05,96.06,0.8
2015-01-26 05:00:00,0.0,5.61,95.83,0.8
2015-01-26 06:00:00,22.48,5.82,91.41,0.94
2015-01-26 07:00:00,198.8,7.25,80.07,1.13
2015-01-26 08:00:00,415.8,9.4,65.58,1.29
2015-01-26 09:00:00,602.28,11.95,50.63,1.52
2015-01-26 10:00:00,704.78,13.82,43.56,1.54
2015-01-26 11:00:00,713.1,15.49,38.59,1.34
2015-01-26 12:00:00,676.7,16.49,35.72,1.04
2015-01-26 13:00:00,545.5,16.62,35.02,0.9
2015-01-26 14:00:00,461.23,16.4,35.32,1.02
2015-01-26 15:00:00,300.1,15.86,37.29,1.2
2015-01-26 16:00:00,119.7,14.14,47.81,1.03
2015-01-26 17:00:00,5.78,11.29,57.58,0.94
2015-01-26 18:00:00,0.0,9.46,64.52,0.84
2015-01-26 19:00:00,0.0,8.32,69.84,0.63
2015-01-26 20:00:00,0.0,7.61,73.32,0.5
2015-01-26 21:00:00,0.0,7.14,75.6,0.46
2015-01-26 22:00:00,0.0,6.89,76.76,0.45
2015-01-26 23:00:00,0.0,6.69,77.57,0.47
2015-01-27 00:00:00,0.0,6.35,79.02,0.49
2015-01-27 01:00:00,0.0,6.05,79.12,0.47
2015-01-27 02:00:00,0.0,5.88,76.56,0.39
2015-01-27 03:00:00,0.0,5.54,72.84,0.27
2015-01-27 04:00:00,0.0,4.98,68.62,0.23
2015-01-27 05:00:00,0.0,4.56,64.47,0.25
2015-01-27 06:00:00,26.6,5.68,59.39,0.27
2015-01-27 07:00:00,223.15,9.66,42.89,0.73
2015-01-27 08:00:00,455.02,14.48,35.44,1.47
2015-01-27 09:00:00,659.75,17.41,32.69,1.72
2015-01-27 10:00:00,794.4,19.1,30.84,1.79
2015-01-27 11:00:00,883.58,20.33,29.34,1.84
2015-01-27 12:00:00,865.7,21.02,28.57,1.82
2015-01-27 13:00:00,721.45,21.07,28.7,1.8
2015-01-27 14:00:00,550.62,20.37,30.45,1.95
2015-01-27 15:00:00,361.95,18.99,33.94,2.12
2015-01-27 16:00:00,150.3,16.34,42.96,2.02
2015-01-27 17:00:00,7.32,12.45,58.85,1.47
2015-01-27 18:00:00,0.0,10.43,67.44,1.36
2015-01-27 19:00:00,0.0,8.78,76.57,1.05
2015-01-27 20:00:00,0.0,7.33,85.81,0.77
2015-01-27 21:00:00,0.0,6.37,91.66,0.61
2015-01-27 22:00:00,0.0,5.74,93.77,0.55
2015-01-27 23:00:00,0.0,5.21,92.42,0.58
2015-01-28 00:00:00,0.0,4.81,87.51,0.67
2015-01-28 01:00:00,0.0,4.47,81.48,0.78
2015-01-28 02:00:00,0.0,4.18,77.47,0.77
2015-01-28 03:00:00,0.0,3.94,75.23,0.71
2015-01-28 04:00:00,0.0,3.81,75.17,0.65
2015-01-28 05:00:00,0.0,3.71,76.62,0.6
2015-01-28 06:00:00,34.67,4.94,73.21,0.59
2015-01-28 07:00:00,256.27,9.22,57.48,1.19
2015-01-28 08:00:00,493.85,13.43,44.89,1.84
2015-01-28 09:00:00,691.8,16.44,36.53,2.23
2015-01-28 10:00:00,826.8,18.49,31.51,2.36
2015-01-28 11:00:00,894.78,19.92,28.18,2.38
2015-01-28 12:00:00,883.25,20.71,26.28,2.38
2015-01-28 13:00:00,793.28,20.78,25.7,2.39
2015-01-28 14:00:00,634.83,20.2,26.28,2.53
2015-01-28 15:00:00,419.73,18.83,28.29,2.6
2015-01-28 16:00:00,175.57,16.05,36.28,2.11
2015-01-28 17:00:00,8.35,11.1,55.53,1.08
2015-01-28 18:00:00,0.0,9.05,64.78,0.98
2015-01-28 19:00:00,0.0,7.61,72.85,0.86
2015-01-28 20:00:00,0.0,6.51,80.17,0.65
2015-01-28 21:00:00,0.0,5.56,85.75,0.46
2015-01-28 22:00:00,0.0,4.94,86.76,0.36
2015-01-28 23:00:00,0.0,4.6,84.04,0.36
2015-01-29 00:00:00,0.0,4.37,79.94,0.4
2015-01-29 01:00:00,0.0,4.14,74.81,0.36
2015-01-29 02:00:00,0.0,3.86,68.56,0.25
2015-01-29 03:00:00,0.0,3.57,63.0,0.15
2015-01-29 04:00:00,0.0,3.51,58.11,0.17
2015-01-29 05:00:00,0.0,3.56,55.21,0.27
2015-01-29 06:00:00,32.33,4.87,53.16,0.39
2015-01-29 07:00:00,249.1,9.29,40.0,1.05
2015-01-29 08:00:00,492.38,13.64,30.08,2.04
2015-01-29 09:00:00,693.92,16.43,26.61,2.54
2015-01-29 10:00:00,831.0,18.12,25.1,2.74
2015-01-29 11:00:00,907.78,19.27,24.03,2.79
2015-01-29 12:00:00,889.72,19.86,23.56,2.76
2015-01-29 13:00:00,798.17,19.77,23.98,2.69
2015-01-29 14:00:00,637.8,19.13,25.16,2.62
2015-01-29 15:00:00,419.33,17.88,27.16,2.43
2015-01-29 16:00:00,169.48,15.24,35.52,1.9
2015-01-29 17:00:00,8.07,10.47,52.43,1.16
2015-01-29 18:00:00,0.0,8.15,61.13,0.97
2015-01-29 19:00:00,0.0,6.63,68.0,0.77
2015-01-29 20:00:00,0.0,5.51,73.88,0.63
2015-01-29 21:00:00,0.0,4.79,78.79,0.59
2015-01-29 22:00:00,0.0,4.38,81.64,0.56
2015-01-29 23:00:00,0.0,4.0,83.39,0.53
2015-01-30 00:00:00,0.0,3.49,84.43,0.48
2015-01-30 01:00:00,0.0,2.95,84.36,0.49
2015-01-30 02:00:00,0.0,2.45,82.81,0.51
2015-01-30 03:00:00,0.0,1.97,80.1,0.5
2015-01-30 04:00:00,0.0,1.43,77.3,0.48
2015-01-30 05:00:00,0.0,0.87,75.38,0.44
2015-01-30 06:00:00,30.85,1.75,68.21,0.47
2015-01-30 07:00:00,238.65,5.4,48.22,0.86
2015-01-30 08:00:00,476.45,10.22,30.98,1.12
2015-01-30 09:00:00,682.03,14.33,23.34,1.23
2015-01-30 10:00:00,817.53,16.87,21.12,1.15
2015-01-30 11:00:00,894.4,18.5,20.39,0.98
2015-01-30 12:00:00,872.5,19.38,20.54,0.77
2015-01-30 13:00:00,770.92,19.52,21.61,0.66
2015-01-30 14:00:00,579.0,18.96,23.66,0.53
2015-01-30 15:00:00,360.48,17.65,27.05,0.37
2015-01-30 16:00:00,141.55,14.95,36.48,0.26
2015-01-30 17:00:00,7.28,10.28,55.89,0.17
2015-01-30 18:00:00,0.0,8.27,66.36,0.14
2015-01-30 19:00:00,0.0,7.48,70.78,0.3
2015-01-30 20:00:00,0.0,6.23,77.79,0.48
2015-01-30 21:00:00,0.0,5.44,82.68,0.49
2015-01-30 22:00:00,0.0,5.32,82.79,0.42
2015-01-30 23:00:00,0.0,5.53,80.34,0.39
2015-01-31 00:00:00,0.0,5.09,81.01,0.81
2015-01-31 01:00:00,0.0,3.55,88.08,1.1
2015-01-31 02:00:00,0.0,2.36,93.33,0.98
2015-01-31 03:00:00,0.0,1.99,93.63,0.98
2015-01-31 04:00:00,0.0,1.96,91.66,1.07
2015-01-31 05:00:00,0.0,2.1,87.11,1.13
2015-01-31 06:00:00,28.17,3.46,78.07,1.08
2015-01-31 07:00:00,228.12,7.93,56.95,1.73
2015-01-31 08:00:00,463.15,12.74,40.82,2.21
2015-01-31 09:00:00,663.08,15.73,34.56,2.42
2015-01-31 10:00:00,804.75,17.61,31.94,2.63
2015-01-31 11:00:00,900.53,18.71,31.27,2.88
2015-01-31 12:00:00,878.0,19.1,31.61,3.11
2015-01-31 13:00:00,776.2,18.84,32.7,3.29
2015-01-31 14:00:00,606.95,18.11,33.87,3.24
2015-01-31 15:00:00,392.9,16.95,35.41,2.93
2015-01-31 16:00:00,164.45,14.75,41.84,2.03
2015-01-31 17:00:00,8.3,10.42,58.45,0.93
2015-01-31 18:00:00,0.0,8.7,65.04,0.81
2015-01-31 19:00:00,0.0,7.55,70.15,0.79
2015-01-31 20:00:00,0.0,6.6,75.15,0.88
2015-01-31 21:00:00,0.0,5.75,80.73,0.98
2015-01-31 22:00:00,0.0,5.09,86.4,1.09
2015-01-31 23:00:00,0.0,4.88,90.95,1.21
2015-02-01 00:00:00,0.0,4.64,94.7,1.38
2015-02-01 01:00:00,0.0,4.44,96.28,1.39
2015-02-01 02:00:00,0.0,4.34,96.64,1.2
2015-02-01 03:00:00,0.0,3.96,97.35,0.99
2015-02-01 04:00:00,0.0,3.49,98.07,0.92
2015-02-01 05:00:00,0.0,3.04,98.32,0.89
2015-02-01 06:00:00,28.42,3.94,90.27,1.15
2015-02-01 07:00:00,226.05,8.34,64.26,1.96
2015-02-01 08:00:00,466.9,12.8,40.18,2.44
2015-02-01 09:00:00,660.0,15.47,30.4,2.64
2015-02-01 10:00:00,748.9,17.26,26.45,2.82
2015-02-01 11:00:00,723.08,18.43,24.71,2.99
2015-02-01 12:00:00,649.8,19.01,24.13,3.13
2015-02-01 13:00:00,566.38,18.97,24.66,3.19
2015-02-01 14:00:00,429.52,18.34,26.14,3.04
2015-02-01 15:00:00,251.12,17.13,28.64,2.68
2015-02-01 16:00:00,105.1,14.73,36.6,1.7
2015-02-01 17:00:00,7.25,10.06,54.79,0.83
2015-02-01 18:00:00,0.0,8.78,58.31,0.86
2015-02-01 19:00:00,0.0,8.54,57.28,0.92
2015-02-01 20:00:00,0.0,8.49,56.0,0.81
2015-02-01 21:00:00,0.0,8.41,55.78,0.61
2015-02-01 22:00:00,0.0,7.38,60.29,0.72
2015-02-01 23:00:00,0.0,5.77,68.5,0.9
2015-02-02 00:00:00,0.0,4.22,78.6,0.89
2015-02-02 01:00:00,0.0,3.0,88.6,0.74
2015-02-02 02:00:00,0.0,2.56,95.59,0.66
2015-02-02 03:00:00,0.0,2.38,100.0,0.65
2015-02-02 04:00:00,0.0,2.2,100.0,0.63
2015-02-02 05:00:00,0.0,2.18,100.0,0.59
2015-02-02 06:00:00,24.45,4.05,100.0,0.75
2015-02-02 07:00:00,195.6,7.39,86.22,1.45
2015-02-02 08:00:00,395.33,11.45,60.18,1.32
2015-02-02 09:00:00,522.3,14.64,43.7,1.17
2015-02-02 10:00:00,584.88,16.64,35.65,1.31
2015-02-02 11:00:00,661.8,17.59,32.4,1.52
2015-02-02 12:00:00,564.03,17.68,32.19,1.83
2015-02-02 13:00:00,344.42,16.83,34.93,2.14
2015-02-02 14:00:00,283.77,15.38,40.16,2.24
2015-02-02 15:00:00,175.18,13.8,47.21,2.04
2015-02-02 16:00:00,66.82,12.02,59.09,1.36
2015-02-02 17:00:00,5.5,10.07,72.31,0.68
2015-02-02 18:00:00,0.0,9.1,78.25,0.58
2015-02-02 19:00:00,0.0,8.49,81.39,0.64
2015-02-02 20:00:00,0.0,7.95,83.79,0.82
2015-02-02 21:00:00,0.0,7.39,86.36,1.08
2015-02-02 22:00:00,0.0,6.74,89.67,1.3
2015-02-02 23:00:00,0.0,6.31,92.2,1.56
2015-02-03 00:00:00,0.0,6.02,94.39,1.62
2015-02-03 01:00:00,0.0,5.97,95.16,1.64
2015-02-03 02:00:00,0.0,5.98,95.8,1.52
2015-02-03 03:00:00,0.0,6.27,95.64,1.56
2015-02-03 04:00:00,0.0,6.34,96.11,1.48
2015-02-03 05:00:00,0.0,6.31,96.37,1.2
2015-02-03 06:00:00,19.92,6.74,94.32,1.12
2015-02-03 07:00:00,139.82,8.07,87.03,1.61
2015-02-03 08:00:00,278.73,10.44,71.68,2.27
2015-02-03 09:00:00,341.75,13.15,54.43,2.98
2015-02-03 10:00:00,441.67,14.55,46.73,3.36
2015-02-03 11:00:00,548.47,15.06,44.36,3.47
2015-02-03 12:00:00,513.3,15.35,43.3,3.46
2015-02-03 13:00:00,321.98,15.18,43.67,3.33
2015-02-03 14:00:00,305.48,14.57,45.56,3.02
2015-02-03 15:00:00,183.85,13.77,48.59,2.6
2015-02-03 16:00:00,73.03,12.41,55.43,1.82
2015-02-03 17:00:00,6.55,9.86,68.92,0.87
2015-02-03 18:00:00,0.0,8.81,74.53,0.75
2015-02-03 19:00:00,0.0,8.16,78.37,0.72
2015-02-03 20:00:00,0.0,7.72,81.0,0.76
2015-02-03 21:00:00,0.0,7.23,83.86,0.79
2015-02-03 22:00:00,0.0,6.95,85.93,0.84
2015-02-03 23:00:00,0.0,6.64,88.34,0.87
2015-02-04 00:00:00,0.0,6.27,91.09,0.89
2015-02-04 01:00:00,0.0,5.95,93.46,0.91
2015-02-04 02:00:00,0.0,5.67,95.51,0.87
2015-02-04 03:00:00,0.0,5.14,98.81,0.79
2015-02-04 04:00:00,0.0,4.76,100.0,0.64
2015-02-04 05:00:00,0.0,4.64,100.0,0.49
2015-02-04 06:00:00,31.9,5.6,94.15,0.41
2015-02-04 07:00:00,249.27,9.43,70.3,0.95
2015-02-04 08:00:00,487.15,13.71,47.0,1.54
2015-02-04 09:00:00,693.97,16.33,37.0,1.82
2015-02-04 10:00:00,831.8,18.25,30.98,2.06
2015-02-04 11:00:00,912.67,19.54,27.5,2.25
2015-02-04 12:00:00,883.62,20.14,26.06,2.39
2015-02-04 13:00:00,729.9,20.1,26.01,2.45
2015-02-04 14:00:00,592.7,19.52,27.26,2.24
2015-02-04 15:00:00,391.35,18.39,30.16,1.84
2015-02-04 16:00:00,161.05,16.12,38.78,1.08
2015-02-04 17:00:00,9.7,11.9,57.43,0.48
2015-02-04 18:00:00,0.0,10.98,62.19,0.57
2015-02-04 19:00:00,0.0,10.45,65.81,0.86
2015-02-04 20:00:00,0.0,8.99,75.23,0.85
2015-02-04 21:00:00,0.0,8.09,81.85,0.65
2015-02-04 22:00:00,0.0,7.45,88.38,0.6
2015-02-04 23:00:00,0.0,6.64,96.21,0.58
2015-02-05 00:00:00,0.0,6.09,100.0,0.58
2015-02-05 01:00:00,0.0,5.77,100.0,0.75
2015-02-05 02:00:00,0.0,5.68,100.0,0.79
2015-02-05 03:00:00,0.0,5.86,100.0,0.74
2015-02-05 04:00:00,0.0,5.83,98.76,0.73
2015-02-05 05:00:00,0.0,5.61,97.87,0.84
2015-02-05 06:00:00,29.4,6.04,93.42,1.27
2015-02-05 07:00:00,227.1,8.16,80.5,1.5
2015-02-05 08:00:00,456.45,11.86,57.7,1.81
2015-02-05 09:00:00,678.92,14.73,43.44,1.86
2015-02-05 10:00:00,799.42,16.88,35.91,1.78
2015-02-05 11:00:00,836.53,18.59,30.76,1.65
2015-02-05 12:00:00,831.45,19.6,27.91,1.52
2015-02-05 13:00:00,706.3,19.89,26.98,1.42
2015-02-05 14:00:00,505.33,19.47,27.73,1.48
2015-02-05 15:00:00,311.85,18.15,30.93,1.69
2015-02-05 16:00:00,122.4,15.42,40.76,1.96
2015-02-05 17:00:00,8.0,11.42,58.08,2.09
2015-02-05 18:00:00,0.0,8.76,69.92,2.04
2015-02-05 19:00:00,0.0,7.48,76.01,1.87
2015-02-05 20:00:00,0.0,6.53,80.2,1.58
2015-02-05 21:00:00,0.0,5.86,83.38,1.29
2015-02-05 22:00:00,0.0,5.34,85.9,1.06
2015-02-05 23:00:00,0.0,4.87,88.19,0.79
2015-02-06 00:00:00,0.0,4.39,90.3,0.68
2015-02-06 01:00:00,0.0,4.06,91.33,0.62
2015-02-06 02:00:00,0.0,3.75,92.4,0.42
2015-02-06 03:00:00,0.0,3.6,92.91,0.29
2015-02-06 04:00:00,0.0,3.5,93.75,0.32
2015-02-06 05:00:00,0.0,3.37,95.61,0.36
2015-02-06 06:00:00,33.58,4.06,93.04,0.46
2015-02-06 07:00:00,235.88,7.06,78.2,0.78
2015-02-06 08:00:00,462.98,11.05,58.58,1.18
2015-02-06 09:00:00,675.62,14.85,41.86,1.58
2015-02-06 10:00:00,817.03,17.24,33.23,1.69
2015-02-06 11:00:00,904.47,18.81,28.26,1.71
2015-02-06 12:00:00,898.28,19.74,25.29,1.75
2015-02-06 13:00:00,797.2,19.93,24.2,1.82
2015-02-06 14:00:00,616.95,19.38,24.66,1.98
2015-02-06 15:00:00,390.92,18.0,26.6,2.08
2015-02-06 16:00:00,159.23,15.25,34.25,1.92
2015-02-06 17:00:00,10.6,10.54,50.88,1.32
2015-02-06 18:00:00,0.0,7.93,61.39,0.96
2015-02-06 19:00:00,0.0,6.27,69.21,0.63
2015-02-06 20:00:00,0.0,5.23,74.39,0.42
2015-02-06 21:00:00,0.0,4.41,77.77,0.26
2015-02-06 22:00:00,0.0,3.97,78.12,0.2
2015-02-06 23:00:00,0.0,3.65,77.76,0.26
2015-02-07 00:00:00,0.0,3.12,78.8,0.38
2015-02-07 01:00:00,0.0,2.61,81.16,0.49
2015-02-07 02:00:00,0.0,2.18,83.98,0.54
2015-02-07 03:00:00,0.0,1.81,87.07,0.56
2015-02-07 04:00:00,0.0,1.59,89.34,0.58
2015-02-07 05:00:00,0.0,1.5,90.15,0.58
2015-02-07 06:00:00,35.42,3.1,81.72,0.55
2015-02-07 07:00:00,248.52,8.14,54.2,0.89
2015-02-07 08:00:00,501.12,12.96,22.89,1.24
2015-02-07 09:00:00,714.7,16.17,14.1,1.27
2015-02-07 10:00:00,854.62,18.4,11.62,1.24
2015-02-07 11:00:00,913.42,19.93,10.65,1.3
2015-02-07 12:00:00,892.5,20.75,10.45,1.39
2015-02-07 13:00:00,808.3,20.83,10.93,1.49
2015-02-07 14:00:00,649.12,20.37,12.03,1.56
2015-02-07 15:00:00,427.62,19.24,14.19,1.55
2015-02-07 16:00:00,176.48,16.51,23.27,1.05
2015-02-07 17:00:00,11.18,11.9,41.32,0.67
2015-02-07 18:00:00,0.0,9.88,46.04,0.85
2015-02-07 19:00:00,0.0,8.54,50.32,0.89
2015-02-07 20:00:00,0.0,7.86,49.46,0.64
2015-02-07 21:00:00,0.0,7.39,47.6,0.34
2015-02-07 22:00:00,0.0,6.98,46.2,0.06
2015-02-07 23:00:00,0.0,6.56,45.46,0.18
2015-02-08 00:00:00,0.0,6.17,45.42,0.32
2015-02-08 01:00:00,0.0,5.85,45.51,0.36
2015-02-08 02:00:00,0.0,5.68,45.24,0.4
2015-02-08 03:00:00,0.0,5.57,44.26,0.58
2015-02-08 04:00:00,0.0,5.55,42.74,0.77
2015-02-08 05:00:00,0.0,5.26,42.15,0.93
2015-02-08 06:00:00,37.33,5.8,45.66,0.93
2015-02-08 07:00:00,260.25,9.92,38.21,1.16
2015-02-08 08:00:00,505.42,14.8,22.98,1.47
2015-02-08 09:00:00,711.1,17.63,17.94,1.83
2015-02-08 10:00:00,850.95,19.39,15.79,1.89
2015-02-08 11:00:00,940.05,20.7,14.4,1.89
2015-02-08 12:00:00,919.88,21.42,13.81,1.89
2015-02-08 13:00:00,814.38,21.49,13.83,1.91
2015-02-08 14:00:00,649.45,21.03,14.5,1.96
2015-02-08 15:00:00,425.8,19.99,15.82,1.94
2015-02-08 16:00:00,189.5,17.38,24.04,1.29
2015-02-08 17:00:00,12.35,12.8,39.23,0.83
2015-02-08 18:00:00,0.0,10.56,46.09,0.97
2015-02-08 19:00:00,0.0,8.48,54.56,0.91
2015-02-08 20:00:00,0.0,7.08,57.92,0.74
2015-02-08 21:00:00,0.0,6.25,58.83,0.63
2015-02-08 22:00:00,0.0,5.65,59.36,0.59
2015-02-08 23:00:00,0.0,4.96,60.34,0.52
2015-02-09 00:00:00,0.0,4.57,60.16,0.49
2015-02-09 01:00:00,0.0,4.05,59.45,0.49
2015-02-09 02:00:00,0.0,3.56,57.29,0.45
2015-02-09 03:00:00,0.0,3.2,53.34,0.47
2015-02-09 04:00:00,0.0,2.67,50.25,0.56
2015-02-09 05:00:00,0.0,2.14,47.54,0.69
2015-02-09 06:00:00,35.58,3.66,42.86,0.79
2015-02-09 07:00:00,241.02,8.88,28.54,1.56
2015-02-09 08:00:00,474.5,12.78,19.34,2.51
2015-02-09 09:00:00,706.92,15.21,16.25,2.72
2015-02-09 10:00:00,862.58,17.07,14.42,2.63
2015-02-09 11:00:00,966.15,18.44,13.39,2.47
2015-02-09 12:00:00,945.7,19.16,13.16,2.33
2015-02-09 13:00:00,832.88,19.21,13.59,2.22
2015-02-09 14:00:00,620.58,18.69,14.64,2.2
2015-02-09 15:00:00,405.52,17.42,16.63,2.17
2015-02-09 16:00:00,178.07,14.78,24.38,1.86
2015-02-09 17:00:00,10.98,9.56,41.7,1.2
2015-02-09 18:00:00,0.0,7.18,51.99,1.08
2015-02-09 19:00:00,0.0,5.58,62.43,0.93
2015-02-09 20:00:00,0.0,4.25,72.84,0.81
2015-02-09 21:00:00,0.0,3.31,80.14,0.77
2015-02-09 22:00:00,0.0,2.69,83.41,0.7
2015-02-09 23:00:00,0.0,2.26,83.82,0.6
2015-02-10 00:00:00,0.0,2.03,82.46,0.59
2015-02-10 01:00:00,0.0,1.9,80.97,0.57
